end_index_acc,end_index_loss,loss,start_index_acc,start_index_loss,val_end_index_acc,val_end_index_loss,val_loss,val_start_index_acc,val_start_index_loss
0.947373194705,0.167880976333,0.27164005875,0.971490160629,0.10375908253,0.959214154412,0.126407352003,0.188824408422,0.983972886029,0.0624170565007
0.962698367109,0.117481686954,0.173473025286,0.984620407966,0.055991338311,0.962833180147,0.112422230366,0.16538828915,0.986385569853,0.0529660588295
0.967466131339,0.101760144769,0.144602429558,0.988088147707,0.0428422848519,0.966796875,0.0992696737984,0.145178609158,0.987764246324,0.0459089353764
0.971139456349,0.0902596948377,0.124836241179,0.990131907136,0.034576546323,0.969439338235,0.0923831205081,0.139757627857,0.987994025735,0.0473745074187
0.974208118804,0.0807983354788,0.109866259479,0.991589143889,0.0290679240335,0.970186121324,0.0909255453681,0.133719006689,0.988855698529,0.0427934613396
